Date,Product,Category,Quantity Sold,Unit Price,Revenue,Prescription Required
2023-11-17,Azithromycin 250mg,Antibiotic,23,1.07,24.61,Yes
2023-11-17,Metformin 500mg,Antidiabetic,14,0.65,9.1,Yes
2023-11-17,Amlodipine 5mg,Cardiac,24,0.68,16.32,Yes
2023-11-17,Omeprazole 20mg,Gastro,14,0.53,7.42,No
2023-11-17,Salbutamol Inhaler,Respiratory,22,3.35,73.7,Yes
2023-11-17,Vitamin C 1000mg,Supplement,23,0.38,8.74,No
2023-11-18,Paracetamol 500mg,Analgesic,26,0.27,7.02,No
2023-11-18,Ibuprofen 200mg,Analgesic,24,0.34,8.16,No
2023-11-18,Cetirizine 10mg,Antihistamine,13,0.32,4.16,No
2023-11-18,Amoxicillin 500mg,Antibiotic,25,0.79,19.75,Yes
2023-11-18,Azithromycin 250mg,Antibiotic,27,1.14,30.78,Yes
2023-11-18,Metformin 500mg,Antidiabetic,26,0.59,15.34,Yes
2023-11-18,Amlodipine 5mg,Cardiac,36,0.68,24.48,Yes
2023-11-18,Omeprazole 20mg,Gastro,34,0.57,19.38,No
2023-11-18,Salbutamol Inhaler,Respiratory,26,3.71,96.46,Yes
2023-11-18,Vitamin C 1000mg,Supplement,18,0.41,7.38,No
2023-11-19,Paracetamol 500mg,Analgesic,35,0.27,9.45,No
2023-11-19,Ibuprofen 200mg,Analgesic,20,0.35,7.0,No
2023-11-19,Cetirizine 10mg,Antihistamine,30,0.3,9.0,No
2023-11-19,Amoxicillin 500mg,Antibiotic,24,0.87,20.88,Yes
2023-11-19,Azithromycin 250mg,Antibiotic,14,1.09,15.26,Yes
2023-11-19,Metformin 500mg,Antidiabetic,29,0.62,17.98,Yes
2023-11-19,Amlodipine 5mg,Cardiac,13,0.7,9.1,Yes
2023-11-19,Omeprazole 20mg,Gastro,14,0.54,7.56,No
2023-11-19,Salbutamol Inhaler,Respiratory,22,3.64,80.08,Yes
2023-11-19,Vitamin C 1000mg,Supplement,22,0.4,8.8,No
2023-11-20,Paracetamol 500mg,Analgesic,37,0.24,8.88,No
2023-11-20,Ibuprofen 200mg,Analgesic,19,0.36,6.84,No
2023-11-20,Cetirizine 10mg,Antihistamine,31,0.31,9.61,No
2023-11-20,Amoxicillin 500mg,Antibiotic,24,0.86,20.64,Yes
2023-11-20,Azithromycin 250mg,Antibiotic,34,1.1,37.4,Yes
2023-11-20,Metformin 500mg,Antidiabetic,19,0.62,11.78,Yes
2023-11-20,Amlodipine 5mg,Cardiac,23,0.71,16.33,Yes
2023-11-20,Omeprazole 20mg,Gastro,21,0.58,12.18,No
2023-11-20,Salbutamol Inhaler,Respiratory,32,3.53,112.96,Yes
2023-11-20,Vitamin C 1000mg,Supplement,43,0.42,18.06,No
2023-11-21,Paracetamol 500mg,Analgesic,21,0.24,5.04,No
2023-11-21,Ibuprofen 200mg,Analgesic,29,0.37,10.73,No
2023-11-21,Cetirizine 10mg,Antihistamine,20,0.3,6.0,No
2023-11-21,Amoxicillin 500mg,Antibiotic,28,0.85,23.8,Yes
2023-11-21,Azithromycin 250mg,Antibiotic,35,1.11,38.85,Yes
2023-11-21,Metformin 500mg,Antidiabetic,24,0.6,14.4,Yes
2023-11-21,Amlodipine 5mg,Cardiac,26,0.75,19.5,Yes
2023-11-21,Omeprazole 20mg,Gastro,23,0.59,13.57,No
2023-11-21,Salbutamol Inhaler,Respiratory,17,3.8,64.6,Yes
2023-11-21,Vitamin C 1000mg,Supplement,17,0.42,7.14,No
2023-11-22,Paracetamol 500mg,Analgesic,37,0.25,9.25,No
2023-11-22,Ibuprofen 200mg,Analgesic,20,0.38,7.6,No
2023-11-22,Cetirizine 10mg,Antihistamine,33,0.3,9.9,No
2023-11-22,Amoxicillin 500mg,Antibiotic,15,0.81,12.15,Yes
2023-11-22,Azithromycin 250mg,Antibiotic,31,1.2,37.2,Yes
2023-11-22,Metformin 500mg,Antidiabetic,20,0.66,13.2,Yes
2023-11-22,Amlodipine 5mg,Cardiac,36,0.69,24.84,Yes
2023-11-22,Omeprazole 20mg,Gastro,28,0.59,16.52,No
2023-11-22,Salbutamol Inhaler,Respiratory,21,3.75,78.75,Yes
2023-11-22,Vitamin C 1000mg,Supplement,26,0.43,11.18,No
2023-11-23,Paracetamol 500mg,Analgesic,25,0.25,6.25,No
2023-11-23,Ibuprofen 200mg,Analgesic,23,0.37,8.51,No
2023-11-23,Cetirizine 10mg,Antihistamine,19,0.31,5.89,No
2023-11-23,Amoxicillin 500mg,Antibiotic,21,0.79,16.59,Yes
2023-11-23,Azithromycin 250mg,Antibiotic,25,1.19,29.75,Yes
2023-11-23,Metformin 500mg,Antidiabetic,42,0.65,27.3,Yes
2023-11-23,Amlodipine 5mg,Cardiac,25,0.7,17.5,Yes
2023-11-23,Omeprazole 20mg,Gastro,26,0.6,15.6,No
2023-11-23,Salbutamol Inhaler,Respiratory,16,3.82,61.12,Yes
2023-11-23,Vitamin C 1000mg,Supplement,41,0.39,15.99,No
2023-11-24,Paracetamol 500mg,Analgesic,34,0.24,8.16,No
2023-11-24,Ibuprofen 200mg,Analgesic,15,0.34,5.1,No
2023-11-24,Cetirizine 10mg,Antihistamine,38,0.32,12.16,No
2023-11-24,Amoxicillin 500mg,Antibiotic,37,0.85,31.45,Yes
2023-11-24,Azithromycin 250mg,Antibiotic,30,1.14,34.2,Yes
2023-11-24,Metformin 500mg,Antidiabetic,24,0.58,13.92,Yes
2023-11-24,Amlodipine 5mg,Cardiac,31,0.73,22.63,Yes
2023-11-24,Omeprazole 20mg,Gastro,31,0.6,18.6,No
2023-11-24,Salbutamol Inhaler,Respiratory,43,3.51,150.93,Yes
2023-11-24,Vitamin C 1000mg,Supplement,14,0.39,5.46,No
2023-11-25,Paracetamol 500mg,Analgesic,16,0.25,4.0,No
2023-11-25,Ibuprofen 200mg,Analgesic,36,0.35,12.6,No
2023-11-25,Cetirizine 10mg,Antihistamine,27,0.3,8.1,No
2023-11-25,Amoxicillin 500mg,Antibiotic,30,0.83,24.9,Yes
2023-11-25,Azithromycin 250mg,Antibiotic,20,1.06,21.2,Yes
2023-11-25,Metformin 500mg,Antidiabetic,21,0.61,12.81,Yes
2023-11-25,Amlodipine 5mg,Cardiac,23,0.69,15.87,Yes
2023-11-25,Omeprazole 20mg,Gastro,33,0.6,19.8,No
2023-11-25,Salbutamol Inhaler,Respiratory,14,3.69,51.66,Yes
2023-11-25,Vitamin C 1000mg,Supplement,19,0.42,7.98,No
2023-11-26,Paracetamol 500mg,Analgesic,13,0.25,3.25,No
2023-11-26,Ibuprofen 200mg,Analgesic,20,0.35,7.0,No
2023-11-26,Cetirizine 10mg,Antihistamine,35,0.32,11.2,No
2023-11-26,Amoxicillin 500mg,Antibiotic,11,0.84,9.24,Yes
2023-11-26,Azithromycin 250mg,Antibiotic,13,1.21,15.73,Yes
2023-11-26,Metformin 500mg,Antidiabetic,25,0.6,15.0,Yes
2023-11-26,Amlodipine 5mg,Cardiac,16,0.69,11.04,Yes
2023-11-26,Omeprazole 20mg,Gastro,10,0.6,6.0,No
2023-11-26,Salbutamol Inhaler,Respiratory,9,3.55,31.95,Yes
2023-11-26,Vitamin C 1000mg,Supplement,30,0.41,12.3,No
2023-11-27,Paracetamol 500mg,Analgesic,35,0.27,9.45,No
2023-11-27,Ibuprofen 200mg,Analgesic,11,0.37,4.07,No
2023-11-27,Cetirizine 10mg,Antihistamine,17,0.31,5.27,No
2023-11-27,Amoxicillin 500mg,Antibiotic,26,0.84,21.84,Yes
2023-11-27,Azithromycin 250mg,Antibiotic,35,1.08,37.8,Yes
2023-11-27,Metformin 500mg,Antidiabetic,19,0.64,12.16,Yes
2023-11-27,Amlodipine 5mg,Cardiac,25,0.74,18.5,Yes
2023-11-27,Omeprazole 20mg,Gastro,18,0.57,10.26,No
2023-11-27,Salbutamol Inhaler,Respiratory,26,3.76,97.76,Yes
2023-11-27,Vitamin C 1000mg,Supplement,30,0.42,12.6,No
2023-11-28,Paracetamol 500mg,Analgesic,34,0.24,8.16,No
2023-11-28,Ibuprofen 200mg,Analgesic,19,0.38,7.22,No
2023-11-28,Cetirizine 10mg,Antihistamine,36,0.31,11.16,No
2023-11-28,Amoxicillin 500mg,Antibiotic,32,0.84,26.88,Yes
2023-11-28,Azithromycin 250mg,Antibiotic,35,1.07,37.45,Yes
2023-11-28,Metformin 500mg,Antidiabetic,15,0.61,9.15,Yes
2023-11-28,Amlodipine 5mg,Cardiac,27,0.77,20.79,Yes
2023-11-28,Omeprazole 20mg,Gastro,27,0.58,15.66,No
2023-11-28,Salbutamol Inhaler,Respiratory,24,3.55,85.2,Yes
2023-11-28,Vitamin C 1000mg,Supplement,21,0.39,8.19,No
2023-11-29,Paracetamol 500mg,Analgesic,37,0.26,9.62,No
2023-11-29,Ibuprofen 200mg,Analgesic,21,0.38,7.98,No
2023-11-29,Cetirizine 10mg,Antihistamine,24,0.31,7.44,No
2023-11-29,Amoxicillin 500mg,Antibiotic,25,0.77,19.25,Yes
2023-11-29,Azithromycin 250mg,Antibiotic,37,1.11,41.07,Yes
2023-11-29,Metformin 500mg,Antidiabetic,18,0.62,11.16,Yes
2023-11-29,Amlodipine 5mg,Cardiac,31,0.74,22.94,Yes
2023-11-29,Omeprazole 20mg,Gastro,27,0.56,15.12,No
2023-11-29,Salbutamol Inhaler,Respiratory,14,3.61,50.54,Yes
2023-11-29,Vitamin C 1000mg,Supplement,30,0.43,12.9,No
2023-11-30,Paracetamol 500mg,Analgesic,33,0.26,8.58,No
2023-11-30,Ibuprofen 200mg,Analgesic,40,0.36,14.4,No
2023-11-30,Cetirizine 10mg,Antihistamine,25,0.32,8.0,No
2023-11-30,Amoxicillin 500mg,Antibiotic,34,0.85,28.9,Yes
2023-11-30,Azithromycin 250mg,Antibiotic,33,1.16,38.28,Yes
2023-11-30,Metformin 500mg,Antidiabetic,37,0.63,23.31,Yes
2023-11-30,Amlodipine 5mg,Cardiac,27,0.75,20.25,Yes
2023-11-30,Omeprazole 20mg,Gastro,23,0.59,13.57,No
2023-11-30,Salbutamol Inhaler,Respiratory,21,3.47,72.87,Yes
2023-11-30,Vitamin C 1000mg,Supplement,19,0.42,7.98,No
2023-12-01,Paracetamol 500mg,Analgesic,36,0.26,9.36,No
2023-12-01,Ibuprofen 200mg,Analgesic,38,0.34,12.92,No
2023-12-01,Cetirizine 10mg,Antihistamine,27,0.29,7.83,No
2023-12-01,Amoxicillin 500mg,Antibiotic,40,0.87,34.8,Yes
2023-12-01,Azithromycin 250mg,Antibiotic,26,1.17,30.42,Yes
2023-12-01,Metformin 500mg,Antidiabetic,30,0.64,19.2,Yes
2023-12-01,Amlodipine 5mg,Cardiac,26,0.75,19.5,Yes
2023-12-01,Omeprazole 20mg,Gastro,35,0.55,19.25,No
2023-12-01,Salbutamol Inhaler,Respiratory,30,3.34,100.2,Yes
2023-12-01,Vitamin C 1000mg,Supplement,24,0.42,10.08,No
2023-12-02,Paracetamol 500mg,Analgesic,15,0.27,4.05,No
2023-12-02,Ibuprofen 200mg,Analgesic,18,0.34,6.12,No
2023-12-02,Cetirizine 10mg,Antihistamine,16,0.29,4.64,No
2023-12-02,Amoxicillin 500mg,Antibiotic,36,0.87,31.32,Yes
2023-12-02,Azithromycin 250mg,Antibiotic,25,1.2,30.0,Yes
2023-12-02,Metformin 500mg,Antidiabetic,26,0.63,16.38,Yes
2023-12-02,Amlodipine 5mg,Cardiac,19,0.72,13.68,Yes
2023-12-02,Omeprazole 20mg,Gastro,30,0.56,16.8,No
2023-12-02,Salbutamol Inhaler,Respiratory,30,3.56,106.8,Yes
2023-12-02,Vitamin C 1000mg,Supplement,22,0.4,8.8,No
2023-12-03,Paracetamol 500mg,Analgesic,29,0.25,7.25,No
2023-12-03,Ibuprofen 200mg,Analgesic,14,0.36,5.04,No
2023-12-03,Cetirizine 10mg,Antihistamine,10,0.29,2.9,No
2023-12-03,Amoxicillin 500mg,Antibiotic,20,0.86,17.2,Yes
2023-12-03,Azithromycin 250mg,Antibiotic,27,1.18,31.86,Yes
2023-12-03,Metformin 500mg,Antidiabetic,22,0.58,12.76,Yes
2023-12-03,Amlodipine 5mg,Cardiac,15,0.69,10.35,Yes
2023-12-03,Omeprazole 20mg,Gastro,26,0.56,14.56,No
2023-12-03,Salbutamol Inhaler,Respiratory,17,3.6,61.2,Yes
2023-12-03,Vitamin C 1000mg,Supplement,31,0.43,13.33,No
2023-12-04,Paracetamol 500mg,Analgesic,16,0.24,3.84,No
2023-12-04,Ibuprofen 200mg,Analgesic,27,0.34,9.18,No
2023-12-04,Cetirizine 10mg,Antihistamine,36,0.3,10.8,No
2023-12-04,Amoxicillin 500mg,Antibiotic,30,0.79,23.7,Yes
2023-12-04,Azithromycin 250mg,Antibiotic,17,1.09,18.53,Yes
2023-12-04,Metformin 500mg,Antidiabetic,37,0.62,22.94,Yes
2023-12-04,Amlodipine 5mg,Cardiac,22,0.72,15.84,Yes
2023-12-04,Omeprazole 20mg,Gastro,37,0.54,19.98,No
2023-12-04,Salbutamol Inhaler,Respiratory,41,3.65,149.65,Yes
2023-12-04,Vitamin C 1000mg,Supplement,34,0.44,14.96,No
2023-12-05,Paracetamol 500mg,Analgesic,27,0.27,7.29,No
2023-12-05,Ibuprofen 200mg,Analgesic,27,0.37,9.99,No
2023-12-05,Cetirizine 10mg,Antihistamine,38,0.31,11.78,No
2023-12-05,Amoxicillin 500mg,Antibiotic,34,0.78,26.52,Yes
2023-12-05,Azithromycin 250mg,Antibiotic,36,1.08,38.88,Yes
2023-12-05,Metformin 500mg,Antidiabetic,45,0.66,29.7,Yes
2023-12-05,Amlodipine 5mg,Cardiac,33,0.68,22.44,Yes
2023-12-05,Omeprazole 20mg,Gastro,17,0.55,9.35,No
2023-12-05,Salbutamol Inhaler,Respiratory,43,3.59,154.37,Yes
2023-12-05,Vitamin C 1000mg,Supplement,36,0.41,14.76,No
2023-12-06,Paracetamol 500mg,Analgesic,40,0.26,10.4,No
2023-12-06,Ibuprofen 200mg,Analgesic,34,0.37,12.58,No
2023-12-06,Cetirizine 10mg,Antihistamine,30,0.29,8.7,No
2023-12-06,Amoxicillin 500mg,Antibiotic,35,0.85,29.75,Yes
2023-12-06,Azithromycin 250mg,Antibiotic,19,1.09,20.71,Yes
2023-12-06,Metformin 500mg,Antidiabetic,28,0.59,16.52,Yes
2023-12-06,Amlodipine 5mg,Cardiac,26,0.76,19.76,Yes
2023-12-06,Omeprazole 20mg,Gastro,28,0.58,16.24,No
2023-12-06,Salbutamol Inhaler,Respiratory,19,3.82,72.58,Yes
2023-12-06,Vitamin C 1000mg,Supplement,33,0.4,13.2,No
2023-12-07,Paracetamol 500mg,Analgesic,28,0.24,6.72,No
2023-12-07,Ibuprofen 200mg,Analgesic,39,0.37,14.43,No
2023-12-07,Cetirizine 10mg,Antihistamine,18,0.3,5.4,No
2023-12-07,Amoxicillin 500mg,Antibiotic,17,0.76,12.92,Yes
2023-12-07,Azithromycin 250mg,Antibiotic,22,1.07,23.54,Yes
2023-12-07,Metformin 500mg,Antidiabetic,41,0.61,25.01,Yes
2023-12-07,Amlodipine 5mg,Cardiac,41,0.67,27.47,Yes
2023-12-07,Omeprazole 20mg,Gastro,35,0.56,19.6,No
2023-12-07,Salbutamol Inhaler,Respiratory,19,3.67,69.73,Yes
2023-12-07,Vitamin C 1000mg,Supplement,15,0.41,6.15,No
2023-12-08,Paracetamol 500mg,Analgesic,15,0.24,3.6,No
2023-12-08,Ibuprofen 200mg,Analgesic,27,0.38,10.26,No
2023-12-08,Cetirizine 10mg,Antihistamine,25,0.3,7.5,No
2023-12-08,Amoxicillin 500mg,Antibiotic,30,0.78,23.4,Yes
2023-12-08,Azithromycin 250mg,Antibiotic,23,1.15,26.45,Yes
2023-12-08,Metformin 500mg,Antidiabetic,13,0.58,7.54,Yes
2023-12-08,Amlodipine 5mg,Cardiac,41,0.74,30.34,Yes
2023-12-08,Omeprazole 20mg,Gastro,28,0.58,16.24,No
2023-12-08,Salbutamol Inhaler,Respiratory,16,3.43,54.88,Yes
2023-12-08,Vitamin C 1000mg,Supplement,38,0.4,15.2,No
2023-12-09,Paracetamol 500mg,Analgesic,30,0.27,8.1,No
2023-12-09,Ibuprofen 200mg,Analgesic,14,0.38,5.32,No
2023-12-09,Cetirizine 10mg,Antihistamine,18,0.29,5.22,No
2023-12-09,Amoxicillin 500mg,Antibiotic,23,0.77,17.71,Yes
2023-12-09,Azithromycin 250mg,Antibiotic,13,1.11,14.43,Yes
2023-12-09,Metformin 500mg,Antidiabetic,19,0.57,10.83,Yes
2023-12-09,Amlodipine 5mg,Cardiac,17,0.67,11.39,Yes
2023-12-09,Omeprazole 20mg,Gastro,15,0.55,8.25,No
2023-12-09,Salbutamol Inhaler,Respiratory,30,3.46,103.8,Yes
2023-12-09,Vitamin C 1000mg,Supplement,24,0.42,10.08,No
2023-12-10,Paracetamol 500mg,Analgesic,21,0.27,5.67,No
2023-12-10,Ibuprofen 200mg,Analgesic,21,0.35,7.35,No
2023-12-10,Cetirizine 10mg,Antihistamine,21,0.31,6.51,No
2023-12-10,Amoxicillin 500mg,Antibiotic,13,0.81,10.53,Yes
2023-12-10,Azithromycin 250mg,Antibiotic,19,1.21,22.99,Yes
2023-12-10,Metformin 500mg,Antidiabetic,16,0.58,9.28,Yes
2023-12-10,Amlodipine 5mg,Cardiac,21,0.74,15.54,Yes
2023-12-10,Omeprazole 20mg,Gastro,22,0.6,13.2,No
2023-12-10,Salbutamol Inhaler,Respiratory,16,3.84,61.44,Yes
2023-12-10,Vitamin C 1000mg,Supplement,10,0.39,3.9,No
2023-12-11,Paracetamol 500mg,Analgesic,28,0.26,7.28,No
2023-12-11,Ibuprofen 200mg,Analgesic,35,0.37,12.95,No
2023-12-11,Cetirizine 10mg,Antihistamine,14,0.32,4.48,No
2023-12-11,Amoxicillin 500mg,Antibiotic,24,0.79,18.96,Yes
2023-12-11,Azithromycin 250mg,Antibiotic,33,1.09,35.97,Yes
2023-12-11,Metformin 500mg,Antidiabetic,19,0.64,12.16,Yes
2023-12-11,Amlodipine 5mg,Cardiac,39,0.67,26.13,Yes
2023-12-11,Omeprazole 20mg,Gastro,27,0.59,15.93,No
2023-12-11,Salbutamol Inhaler,Respiratory,31,3.51,108.81,Yes
2023-12-11,Vitamin C 1000mg,Supplement,29,0.39,11.31,No
2023-12-12,Paracetamol 500mg,Analgesic,25,0.25,6.25,No
2023-12-12,Ibuprofen 200mg,Analgesic,27,0.36,9.72,No
2023-12-12,Cetirizine 10mg,Antihistamine,18,0.29,5.22,No
2023-12-12,Amoxicillin 500mg,Antibiotic,23,0.8,18.4,Yes
2023-12-12,Azithromycin 250mg,Antibiotic,31,1.17,36.27,Yes
2023-12-12,Metformin 500mg,Antidiabetic,29,0.57,16.53,Yes
2023-12-12,Amlodipine 5mg,Cardiac,29,0.67,19.43,Yes
2023-12-12,Omeprazole 20mg,Gastro,14,0.53,7.42,No
2023-12-12,Salbutamol Inhaler,Respiratory,21,3.71,77.91,Yes
2023-12-12,Vitamin C 1000mg,Supplement,36,0.41,14.76,No
2023-12-13,Paracetamol 500mg,Analgesic,25,0.25,6.25,No
2023-12-13,Ibuprofen 200mg,Analgesic,39,0.35,13.65,No
2023-12-13,Cetirizine 10mg,Antihistamine,16,0.3,4.8,No
2023-12-13,Amoxicillin 500mg,Antibiotic,28,0.85,23.8,Yes
2023-12-13,Azithromycin 250mg,Antibiotic,18,1.1,19.8,Yes
2023-12-13,Metformin 500mg,Antidiabetic,22,0.63,13.86,Yes
2023-12-13,Amlodipine 5mg,Cardiac,24,0.68,16.32,Yes
2023-12-13,Omeprazole 20mg,Gastro,21,0.57,11.97,No
2023-12-13,Salbutamol Inhaler,Respiratory,37,3.77,139.49,Yes
2023-12-13,Vitamin C 1000mg,Supplement,25,0.41,10.25,No
2023-12-14,Paracetamol 500mg,Analgesic,26,0.27,7.02,No
2023-12-14,Ibuprofen 200mg,Analgesic,41,0.34,13.94,No
2023-12-14,Cetirizine 10mg,Antihistamine,38,0.29,11.02,No
2023-12-14,Amoxicillin 500mg,Antibiotic,20,0.78,15.6,Yes
2023-12-14,Azithromycin 250mg,Antibiotic,35,1.09,38.15,Yes
2023-12-14,Metformin 500mg,Antidiabetic,33,0.61,20.13,Yes
2023-12-14,Amlodipine 5mg,Cardiac,37,0.77,28.49,Yes
2023-12-14,Omeprazole 20mg,Gastro,24,0.53,12.72,No
2023-12-14,Salbutamol Inhaler,Respiratory,37,3.68,136.16,Yes
2023-12-14,Vitamin C 1000mg,Supplement,17,0.42,7.14,No
2023-12-15,Paracetamol 500mg,Analgesic,13,0.27,3.51,No
2023-12-15,Ibuprofen 200mg,Analgesic,14,0.34,4.76,No
2023-12-15,Cetirizine 10mg,Antihistamine,24,0.33,7.92,No
2023-12-15,Amoxicillin 500mg,Antibiotic,30,0.85,25.5,Yes
2023-12-15,Azithromycin 250mg,Antibiotic,13,1.15,14.95,Yes
2023-12-15,Metformin 500mg,Antidiabetic,18,0.64,11.52,Yes
2023-12-15,Amlodipine 5mg,Cardiac,40,0.7,28.0,Yes
2023-12-15,Omeprazole 20mg,Gastro,36,0.57,20.52,No
2023-12-15,Salbutamol Inhaler,Respiratory,22,3.64,80.08,Yes
2023-12-15,Vitamin C 1000mg,Supplement,30,0.4,12.0,No
2023-12-16,Paracetamol 500mg,Analgesic,15,0.24,3.6,No
2023-12-16,Ibuprofen 200mg,Analgesic,18,0.37,6.66,No
2023-12-16,Cetirizine 10mg,Antihistamine,18,0.32,5.76,No
2023-12-16,Amoxicillin 500mg,Antibiotic,22,0.87,19.14,Yes
2023-12-16,Azithromycin 250mg,Antibiotic,30,1.14,34.2,Yes
2023-12-16,Metformin 500mg,Antidiabetic,26,0.66,17.16,Yes
2023-12-16,Amlodipine 5mg,Cardiac,26,0.75,19.5,Yes
2023-12-16,Omeprazole 20mg,Gastro,17,0.6,10.2,No
2023-12-16,Salbutamol Inhaler,Respiratory,12,3.66,43.92,Yes
2023-12-16,Vitamin C 1000mg,Supplement,10,0.43,4.3,No
2023-12-17,Paracetamol 500mg,Analgesic,28,0.27,7.56,No
2023-12-17,Ibuprofen 200mg,Analgesic,30,0.38,11.4,No
2023-12-17,Cetirizine 10mg,Antihistamine,15,0.29,4.35,No
2023-12-17,Amoxicillin 500mg,Antibiotic,10,0.81,8.1,Yes
2023-12-17,Azithromycin 250mg,Antibiotic,20,1.17,23.4,Yes
2023-12-17,Metformin 500mg,Antidiabetic,12,0.63,7.56,Yes
2023-12-17,Amlodipine 5mg,Cardiac,13,0.68,8.84,Yes
2023-12-17,Omeprazole 20mg,Gastro,18,0.59,10.62,No
2023-12-17,Salbutamol Inhaler,Respiratory,15,3.64,54.6,Yes
2023-12-17,Vitamin C 1000mg,Supplement,23,0.44,10.12,No
2023-12-18,Paracetamol 500mg,Analgesic,21,0.24,5.04,No
2023-12-18,Ibuprofen 200mg,Analgesic,27,0.36,9.72,No
2023-12-18,Cetirizine 10mg,Antihistamine,31,0.33,10.23,No
2023-12-18,Amoxicillin 500mg,Antibiotic,20,0.78,15.6,Yes
2023-12-18,Azithromycin 250mg,Antibiotic,31,1.19,36.89,Yes
2023-12-18,Metformin 500mg,Antidiabetic,16,0.58,9.28,Yes
2023-12-18,Amlodipine 5mg,Cardiac,27,0.71,19.17,Yes
2023-12-18,Omeprazole 20mg,Gastro,28,0.58,16.24,No
2023-12-18,Salbutamol Inhaler,Respiratory,28,3.73,104.44,Yes
2023-12-18,Vitamin C 1000mg,Supplement,31,0.4,12.4,No
2023-12-19,Paracetamol 500mg,Analgesic,43,0.24,10.32,No
2023-12-19,Ibuprofen 200mg,Analgesic,34,0.37,12.58,No
2023-12-19,Cetirizine 10mg,Antihistamine,21,0.29,6.09,No
2023-12-19,Amoxicillin 500mg,Antibiotic,31,0.77,23.87,Yes
2023-12-19,Azithromycin 250mg,Antibiotic,22,1.05,23.1,Yes
2023-12-19,Metformin 500mg,Antidiabetic,32,0.63,20.16,Yes
2023-12-19,Amlodipine 5mg,Cardiac,40,0.71,28.4,Yes
2023-12-19,Omeprazole 20mg,Gastro,31,0.54,16.74,No
2023-12-19,Salbutamol Inhaler,Respiratory,32,3.42,109.44,Yes
2023-12-19,Vitamin C 1000mg,Supplement,22,0.43,9.46,No
2023-12-20,Paracetamol 500mg,Analgesic,22,0.27,5.94,No
2023-12-20,Ibuprofen 200mg,Analgesic,39,0.35,13.65,No
2023-12-20,Cetirizine 10mg,Antihistamine,12,0.3,3.6,No
2023-12-20,Amoxicillin 500mg,Antibiotic,33,0.82,27.06,Yes
2023-12-20,Azithromycin 250mg,Antibiotic,20,1.12,22.4,Yes
2023-12-20,Metformin 500mg,Antidiabetic,31,0.62,19.22,Yes
2023-12-20,Amlodipine 5mg,Cardiac,38,0.74,28.12,Yes
2023-12-20,Omeprazole 20mg,Gastro,19,0.58,11.02,No
2023-12-20,Salbutamol Inhaler,Respiratory,20,3.56,71.2,Yes
2023-12-20,Vitamin C 1000mg,Supplement,14,0.42,5.88,No
2023-12-21,Paracetamol 500mg,Analgesic,35,0.25,8.75,No
2023-12-21,Ibuprofen 200mg,Analgesic,48,0.35,16.8,No
2023-12-21,Cetirizine 10mg,Antihistamine,18,0.32,5.76,No
2023-12-21,Amoxicillin 500mg,Antibiotic,23,0.79,18.17,Yes
2023-12-21,Azithromycin 250mg,Antibiotic,34,1.2,40.8,Yes
2023-12-21,Metformin 500mg,Antidiabetic,15,0.58,8.7,Yes
2023-12-21,Amlodipine 5mg,Cardiac,21,0.74,15.54,Yes
2023-12-21,Omeprazole 20mg,Gastro,38,0.58,22.04,No
2023-12-21,Salbutamol Inhaler,Respiratory,27,3.48,93.96,Yes
2023-12-21,Vitamin C 1000mg,Supplement,27,0.4,10.8,No
2023-12-22,Paracetamol 500mg,Analgesic,18,0.25,4.5,No
2023-12-22,Ibuprofen 200mg,Analgesic,46,0.37,17.02,No
2023-12-22,Cetirizine 10mg,Antihistamine,24,0.3,7.2,No
2023-12-22,Amoxicillin 500mg,Antibiotic,16,0.84,13.44,Yes
2023-12-22,Azithromycin 250mg,Antibiotic,31,1.07,33.17,Yes
2023-12-22,Metformin 500mg,Antidiabetic,30,0.6,18.0,Yes
2023-12-22,Amlodipine 5mg,Cardiac,33,0.76,25.08,Yes
2023-12-22,Omeprazole 20mg,Gastro,39,0.59,23.01,No
2023-12-22,Salbutamol Inhaler,Respiratory,42,3.37,141.54,Yes
2023-12-22,Vitamin C 1000mg,Supplement,18,0.44,7.92,No
2023-12-23,Paracetamol 500mg,Analgesic,29,0.26,7.54,No
2023-12-23,Ibuprofen 200mg,Analgesic,31,0.37,11.47,No
2023-12-23,Cetirizine 10mg,Antihistamine,28,0.32,8.96,No
2023-12-23,Amoxicillin 500mg,Antibiotic,32,0.88,28.16,Yes
2023-12-23,Azithromycin 250mg,Antibiotic,14,1.19,16.66,Yes
2023-12-23,Metformin 500mg,Antidiabetic,14,0.58,8.12,Yes
2023-12-23,Amlodipine 5mg,Cardiac,28,0.76,21.28,Yes
2023-12-23,Omeprazole 20mg,Gastro,26,0.56,14.56,No
2023-12-23,Salbutamol Inhaler,Respiratory,13,3.78,49.14,Yes
2023-12-23,Vitamin C 1000mg,Supplement,38,0.41,15.58,No
2023-12-24,Paracetamol 500mg,Analgesic,24,0.26,6.24,No
2023-12-24,Ibuprofen 200mg,Analgesic,16,0.36,5.76,No
2023-12-24,Cetirizine 10mg,Antihistamine,30,0.31,9.3,No
2023-12-24,Amoxicillin 500mg,Antibiotic,30,0.87,26.1,Yes
2023-12-24,Azithromycin 250mg,Antibiotic,17,1.18,20.06,Yes
2023-12-24,Metformin 500mg,Antidiabetic,17,0.61,10.37,Yes
